Date,Time,Server1_meter1_avg,Server1_meter1_min,Server1_meter1_max,Server1_meter2_avg,Server1_meter2_min,Server1_meter2_max,Server1_meter3_avg,Server1_meter3_min,Server1_meter3_max,Server1_meter4_avg,Server1_meter4_min,Server1_meter4_max,Server1_meter5_avg,Server1_meter5_min,Server1_meter5_max,Server1_meter6_avg,Server1_meter6_min,Server1_meter6_max,Server1_meter7_avg,Server1_meter7_min,Server1_meter7_max,Server1_meter8_avg,Server1_meter8_min,Server1_meter8_max,Server1_meter9_avg,Server1_meter9_min,Server1_meter9_max,Server1_meter10_avg,Server1_meter10_min,Server1_meter10_max,Server1_meter11_avg,Server1_meter11_min,Server1_meter11_max,Server1_meter12_avg,Server1_meter12_min,Server1_meter12_max,Server1_meter13_avg,Server1_meter13_min,Server1_meter13_max,Server2_meter1_avg,Server2_meter1_min,Server2_meter1_max,Server2_meter2_avg,Server2_meter2_min,Server2_meter2_max,Server2_meter3_avg,Server2_meter3_min,Server2_meter3_max,Server2_meter4_avg,Server2_meter4_min,Server2_meter4_max,Server2_meter5_avg,Server2_meter5_min,Server2_meter5_max,Server2_meter6_avg,Server2_meter6_min,Server2_meter6_max,Server3_meter1_avg,Server3_meter1_min,Server3_meter1_max,Server3_meter2_avg,Server3_meter2_min,Server3_meter2_max,Server3_meter3_avg,Server3_meter3_min,Server3_meter3_max,Server3_meter4_avg,Server3_meter4_min,Server3_meter4_max,Server3_meter5_avg,Server3_meter5_min,Server3_meter5_max,Server3_meter6_avg,Server3_meter6_min,Server3_meter6_max,1st_Floor,2nd_Floor,3rd_Floor,4th_Floor,Utilities,TOTAL,1st_Floor_Kwh,2nd_Floor_Kwh,3rd_Floor_Kwh,4th_Floor_Kwh,Utilities_Kwh,TOTAL_Kwh
05/20/2023,10:25,159.333,158.771,159.617,86.336,84.713,103.04,120.562,120.223,120.824,349.044,348.028,350.231,516.441,370.076,613.766,672.129,523.016,840.854,903.4,772.703,1093.811,1358.735,1216.686,1545.94,2197.066,2105.678,2259.039,342.177,358.369,315.872,1190.696,1002.977,1795.923,6916.867,5839.169,8429.529,1911.291,1860.871,2035.501,15918.814,15871.81,15947.963,3504.361,3466.207,3570.281,1435.988,117.409,28357.805,1728.497,1146.967,1959.698,10005.498,5448.691,14646.93,5588.877,4458.674,7217.586,1653.506,1535.81,1724.942,1948.841,1855.298,2131.69,1195.175,1146.864,1236.55,2920.104,2551.098,4113.367,1036.713,633.765,1401.217,206.265,204.626,207.961,1812.839,2928.021,6369.614,5137.33,24296.387999999995,40544.192,0.1510699166666667,0.24400175,0.5308011666666667,0.4281108333333333,2.024699,3.3786826666666663
05/20/2023,10:30,174.27,158.689,280.236,85.359,84.586,86.711,120.436,119.896,121.006,348.997,347.663,350.723,651.29,577.248,728.817,695.753,667.87,740.42,784.839,767.185,1081.071,1220.227,1196.725,1235.456,2243.96,2145.662,2348.921,344.827,470.716,312.414,1752.532,1577.478,2078.392,7435.434,6575.444,8842.873,1941.323,1866.608,2257.405,15905.791,15873.631,15941.201,3494.594,3337.863,3619.649,2554.666,117.4,33275.703,1878.771,1128.806,2575.129,6318.496,4978.308,14831.867,5213.107,4895.277,6221.447,1577.672,1526.973,1615.02,1871.472,1796.539,1983.966,1164.688,1077.138,1254.442,2559.662,2434.57,2705.527,644.62,641.516,647.606,153.059,106.137,206.097,1751.942,2988.025,5937.4580000000005,5021.991,22353.401,38052.817,0.1459951666666666,0.2490020833333333,0.4947881666666666,0.41849925,1.8627834166666664,3.1710680833333336
05/20/2023,10:35,276.926,262.8,293.079,85.511,84.578,86.136,120.091,119.541,120.432,471.429,346.97,598.383,576.644,466.888,684.496,665.353,662.599,668.636,905.277,765.921,1084.651,1293.218,1223.248,1538.871,2168.842,2114.898,2488.862,307.677,319.567,297.298,1829.237,1687.67,2026.563,8063.238,7310.409,8935.174,2037.21,1908.071,2483.01,15950.978,15907.096,15999.178,3333.4,3330.819,3337.309,121.307,118.513,163.776,2674.609,2074.583,3008.796,10816.693,5920.407,16169.584,4762.16,4656.144,4942.91,1615.779,1529.931,1687.861,1875.426,1730.002,2387.595,1207.215,1074.84,1943.788,2594.237,2435.063,3026.789,605.977,520.953,642.344,165.554,111.114,168.432,1892.705,2879.838,6139.785,5202.996,24935.406,41050.73,0.1577254166666666,0.2399865,0.51164875,0.433583,2.0779505,3.420894166666666
05/20/2023,10:40,289.7,288.311,291.473,127.117,39.253,262.947,120.105,119.586,120.351,525.319,347.865,561.806,469.632,464.963,492.56,589.706,460.785,665.343,803.861,762.436,1081.641,1091.682,1015.618,1345.072,2128.88,2069.409,2187.659,327.138,360.96,297.178,1311.468,974.965,2045.723,7984.826,7125.421,8807.178,2169.873,2027.401,2468.888,15692.946,15479.602,15969.734,3332.462,3282.638,3389.383,2694.595,118.299,33453.363,2621.491,2001.879,2884.599,8526.062,6056.883,15108.576,4523.902,4438.902,4779.452,1661.107,1638.545,1693.961,1819.621,1708.467,2118.314,1288.319,1251.594,1380.105,2537.707,2472.537,2614.438,523.229,519.649,527.116,169.597,165.469,191.949,1950.807,2736.496,5995.767,5139.58,24542.239,40364.889,0.16256725,0.2280413333333333,0.49964725,0.4282983333333333,2.0451865833333334,3.36374075
05/20/2023,10:45,232.332,191.231,289.648,137.561,135.353,139.549,120.212,119.896,120.578,348.41,347.216,350.534,468.664,463.874,495.147,1264.235,462.87,5448.223,899.888,762.464,1098.561,1030.194,1021.295,1038.463,2057.569,2004.841,2124.25,353.683,373.9,333.671,1514.745,977.057,1982.939,8359.615,7329.717,9398.631,2197.612,2097.917,2484.416,15530.883,15489.735,15563.371,3392.786,3293.796,3533.77,1422.445,116.559,32459.92,1738.312,1180.453,2012.885,9758.654,5995.564,14861.422,5848.506,5167.143,6861.516,1849.83,1643.672,2158.995,1963.747,1912.911,2140.091,1278.759,1236.779,1320.531,2542.359,2505.184,2614.058,541.169,519.593,910.797,116.638,113.584,171.194,2082.162,2906.306,5848.226000000001,5770.8,25106.052000000003,41713.546,0.1735135,0.2421921666666666,0.4873521666666667,0.4809,2.0921710000000004,3.4761288333333336
05/20/2023,10:50,191.717,191.299,192.286,72.688,38.76,135.909,120.219,119.905,120.633,348.063,346.878,350.352,586.129,462.668,723.698,2538.958,463.335,7055.125,812.586,761.181,1081.582,1031.148,1022.496,1058.416,1961.77,1850.686,2010.323,354.183,366.858,325.222,1734.853,1657.847,1916.278,7913.491,7317.763,9696.786,2574.342,2142.643,3768.986,15499.877,15464.817,15542.931,3368.12,3366.454,3371.074,118.846,118.05,119.313,1761.02,1168.969,1992.979,10573.682,6096.87,15513.95,4658.149,4449.489,5331.186,1918.72,1691.725,2224.554,2349.649,1844.463,3390.863,1336.259,1216.862,1807.127,2547.454,2440.993,2638.278,895.924,529.057,1306.041,111.761,106.876,114.505,2110.437,3410.18,5669.873,7480.707,24716.677,43387.874,0.17586975,0.2841816666666666,0.4724894166666666,0.6233922500000001,2.0597230833333326,3.6156561666666662
05/20/2023,10:55,191.285,189.962,191.899,39.544,38.503,40.509,119.964,119.013,120.25,347.76,346.006,348.973,580.458,572.067,604.591,1981.626,462.189,2713.531,876.471,759.495,1079.935,1025.521,1003.391,1037.617,1909.079,1903.032,1920.322,387.183,439.404,325.885,3136.561,1915.765,3760.077,7335.956,6367.753,8297.768,2303.664,2175.085,2609.117,15717.538,15483.798,16089.82,3481.968,3415.964,3578.994,2722.641,118.668,32837.844,1518.127,1148.083,1952.985,8113.211,5946.399,13781.778,4547.023,4440.839,5408.562,1838.028,1680.581,2189.656,1883.41,1815.863,2082.176,1280.886,1253.087,1331.036,2575.344,2437.531,2723.13,529.772,520.934,535.403,179.08,107.633,285.622,2029.313,2971.0150000000003,5708.654,6591.697,25499.189,42799.868,0.1691094166666666,0.2475845833333333,0.4757211666666667,0.5493080833333334,2.124932416666667,3.566655666666667
05/20/2023,11:00,191.124,190.057,191.522,39.52,38.676,40.399,119.903,119.095,120.414,554.573,346.779,617.734,465.901,368.104,585.325,1295.698,459.576,2935.822,813.592,755.858,1077.582,1024.306,960.421,1043.004,1925.006,1859.784,1997.48,356.529,407.933,298.543,2931.772,1673.438,4314.224,7879.353,7464.035,9140.557,2544.071,2240.414,3038.594,15635.626,15484.652,16023.928,3525.462,3400.649,3578.995,1410.677,117.713,32347.102,1631.946,1142.307,1968.619,11790.6,6038.141,15665.253,4763.863,4428.153,5518.224,1881.455,1669.325,2155.705,1842.169,1642.366,1952.473,1115.425,1066.959,1254.341,2622.567,2590.028,2654.724,523.422,516.913,526.915,246.991,134.907,311.058,2072.579,2784.502,5915.738,5979.5,28308.277,45060.596000000005,0.1727149166666666,0.2320418333333333,0.4929781666666667,0.4982916666666667,2.3590230833333337,3.7550496666666673
05/20/2023,11:05,191.081,190.18,191.777,39.44,38.757,40.137,119.969,119.304,120.369,542.636,405.759,617.732,384.463,367.569,431.942,796.168,671.443,2925.447,872.692,758.197,1077.479,1043.048,1019.759,1440.075,1962.663,1869.98,1995.255,367.317,436.88,325.196,1726.751,1682.117,1817.639,7490.838,6599.037,8558.835,2584.21,2463.029,2945.793,15521.122,15488.429,15568.23,3511.283,3496.332,3577.85,2535.888,117.577,32523.895,1605.967,1142.505,1945.557,8065.22,6712.085,10198.654,5231.974,4440.075,6101.816,1732.033,1596.236,1991.911,1636.204,1542.871,2084.857,1172.655,1120.989,1231.846,2528.525,2362.893,2631.039,521.869,517.969,525.949,275.101,128.601,521.299,1923.114,2507.953,5906.516,5596.080999999999,24126.95,40060.614,0.1602595,0.2089960833333333,0.4922096666666666,0.4663400833333332,2.0105791666666666,3.3383845
05/20/2023,11:10,190.826,189.871,191.236,75.939,39.158,85.8,119.659,118.868,119.941,464.186,458.623,467.797,413.14,368.358,460.823,762.912,666.703,2721.394,836.62,756.321,1092.564,1317.202,1225.64,1545.759,2002.315,1920.855,2408.624,418.536,453.522,393.928,1685.182,978.097,2031.891,7213.85,6484.116,8232.222,2555.698,2493.228,2684.739,15746.25,15470.85,16339.37,3516.127,3481.316,3578.194,2655.082,117.395,31980.941,1831.285,1146.513,2559.488,12215.612,7613.333,15869.539,5175.374,4439.553,6327.276,1701.127,1608.204,1968.301,1523.393,1490.775,1541.726,1110.658,1066.722,1174.29,2315.393,2277.118,2376.647,871.89,523.677,1443.079,250.413,137.508,630.462,1891.953,2474.728,5618.514,5746.469999999999,28408.156000000003,44139.821,0.15766275,0.2062273333333333,0.4682095,0.4788725,2.3673463333333338,3.678318416666667
05/20/2023,11:15,238.196,190.267,311.982,104.256,84.315,204.602,119.496,119.113,119.859,458.066,449.962,466.489,598.141,367.805,815.409,853.656,661.184,2907.416,861.925,756.292,1089.498,1291.219,1219.764,1545.386,1875.414,1774.704,1956.369,424.609,465.062,408.93,1243.431,972.095,2032.695,7717.516,7207.491,8739.785,2485.34,2372.091,2978.02,15917.878,15841.129,15954.032,3434.089,3297.561,3548.021,118.252,117.818,118.563,2674.263,2038.345,3010.822,10192.449,7547.426,15800.229,5559.691,5156.753,6005.851,1684.181,1603.086,1778.417,1599.236,1506.644,1835.481,1114.929,1059.632,1219.293,2376.455,2333.348,2435.979,821.827,639.664,1425.468,266.979,122.481,516.492,1922.377,2741.482,5571.86,5745.144,23794.543,39775.406,0.1601980833333333,0.2284568333333333,0.4643216666666666,0.478762,1.9828785833333336,3.3146171666666677
05/20/2023,11:20,292.564,289.792,297.584,186.296,183.297,195.413,119.529,119.295,119.75,501.301,447.288,704.817,875.79,796.833,1016.4,757.963,663.044,2903.242,858.761,815.701,949.564,1223.264,1215.233,1235.421,1858.449,1780.051,1921.859,419.836,432.147,384.252,1697.457,1640.775,1852.15,6879.329,6451.493,7375.448,2436.474,2319.594,2836.844,15846.523,15819.752,15868.12,3350.031,3297.561,3463.954,118.911,118.658,119.276,2832.941,2768.882,2922.123,10234.707,7135.918,15631.272,4767.185,4477.417,5157.143,1864.182,1746.278,2227.649,1636.27,1530.132,1740.566,1296.906,1207.526,1439.544,2441.702,2307.88,2498.704,639.241,631.322,646.611,689.267,382.903,1157.771,2156.746,3051.425,5660.213,5714.607,23608.943,40191.934,0.1797288333333333,0.2542854166666666,0.4716844166666666,0.47621725,1.9674119166666664,3.3493278333333336
05/20/2023,11:25,306.396,287.832,319.946,162.316,84.232,183.037,119.12,118.54,119.423,657.496,618.253,698.103,933.162,922.857,965.055,872.409,659.528,2905.264,668.432,627.386,947.924,1364.258,1210.62,1530.811,1812.517,1767.496,1890.029,386.966,405.677,374.786,1806.012,1688.569,2005.391,6902.135,6299.43,7382.646,2302.887,2196.823,2576.231,15817.646,15783.14,15844.365,3552.598,3465.081,3575.237,4068.448,116.714,32128.869,2008.236,1975.139,2543.651,11980.787,7104.75,16483.0,5185.462,4440.737,6044.361,1937.721,1741.73,2194.12,1582.125,1542.769,1662.468,1421.239,1346.226,1565.662,2358.377,2254.286,2467.367,633.957,631.185,637.01,321.569,271.586,909.939,2244.117,3021.373,5496.822,5960.793,29265.506,45988.611,0.18700975,0.2517810833333333,0.4580685,0.4967327499999999,2.4387921666666665,3.832384250000001
05/20/2023,11:30,234.252,220.788,319.922,84.904,83.803,85.625,119.534,118.959,120.26,519.55,473.257,688.358,924.574,918.337,946.432,572.219,459.369,2701.916,702.012,628.54,780.115,1219.436,1195.762,1237.658,1931.47,1849.187,1963.656,400.284,429.428,379.904,2598.223,982.106,3844.7,8291.123,5857.771,9555.174,2267.497,2191.438,2503.354,15820.565,15767.192,15875.299,3507.508,3505.483,3509.74,117.957,117.664,118.854,1808.792,1173.893,1985.183,7697.184,7258.814,8642.056,5476.206,4648.353,6421.868,1805.776,1675.313,2125.138,1794.906,1569.62,1931.771,1513.616,1342.145,1752.834,2255.399,2128.872,2535.576,1025.89,632.644,1452.624,285.233,214.677,321.561,2040.028,3239.298,5408.4310000000005,5572.768,23523.118,39783.643,0.1700023333333333,0.2699414999999999,0.4507025833333334,0.4643973333333333,1.9602598333333328,3.315303583333333
05/20/2023,11:35,206.723,190.272,222.711,84.996,84.132,85.917,119.798,119.313,120.15,471.51,469.142,474.115,919.943,914.899,940.217,548.51,461.245,2634.655,763.521,750.944,799.921,1246.721,1214.786,1530.756,1924.931,1870.819,1942.376,413.263,433.778,382.058,2987.692,1690.136,3874.051,8182.489,6562.911,10083.077,2331.459,2204.831,2802.123,15761.887,15731.0,15787.572,3502.427,3430.216,3507.357,118.846,118.599,119.331,1713.735,1142.711,1980.574,12503.924,7411.537,16505.146,4627.638,4452.477,5196.653,1704.761,1469.25,2061.439,1809.188,1682.565,2187.769,1625.5,1571.143,1737.596,2238.321,2164.109,2327.957,733.26,528.657,1078.815,312.027,259.766,330.255,1911.484,3262.192,5398.282999999999,5752.19,28340.665,44664.814,0.1592903333333333,0.2718493333333333,0.4498569166666666,0.4793491666666666,2.361722083333333,3.7220678333333335
05/20/2023,11:40,184.095,158.278,190.936,50.375,38.902,85.543,119.623,119.131,119.968,467.744,465.03,470.521,916.4,911.368,934.773,642.289,460.391,2702.023,762.776,749.705,779.835,1233.114,1014.982,1538.617,2047.088,1918.422,2299.398,390.678,409.049,380.235,1847.282,1717.95,2074.878,6979.537,5815.857,8373.545,2194.636,2030.221,2523.656,15578.346,15380.522,15839.253,3482.652,3428.751,3509.788,1091.529,118.068,24271.354,1659.362,1135.251,2208.429,9367.491,7430.015,16271.226,4448.33,4436.788,4460.249,1675.387,1463.495,2931.593,1832.686,1711.115,2233.467,1638.115,1508.793,2013.424,2343.528,2200.113,2560.449,527.091,515.847,535.467,187.324,160.695,249.904,1859.482,3259.387,5621.136,5708.154,23482.906000000003,39931.065,0.1549568333333333,0.2716155833333333,0.468428,0.4756795,1.956908833333333,3.3275887500000003
05/20/2023,11:45,166.922,158.601,190.604,39.453,38.394,40.372,119.849,119.413,120.26,590.301,465.848,715.942,893.225,817.778,942.268,554.169,461.612,2438.232,691.62,657.161,746.825,1023.737,1016.255,1038.209,2102.788,1997.909,2180.54,380.658,405.599,356.328,1093.632,916.767,1787.537,6571.879,4786.798,8128.364,2176.667,2058.733,2525.809,15396.129,15367.085,15448.615,3519.425,3501.76,3578.592,1418.34,118.159,31308.004,1812.944,1130.964,2801.103,11171.695,7393.559,15982.961,5062.476,4437.715,6138.511,1756.172,1475.094,2930.811,1837.703,1756.115,2200.663,1664.016,1606.583,1736.367,2411.097,2277.052,2501.881,523.371,519.466,526.97,212.699,154.776,1068.006,1923.094,3231.435,5795.8060000000005,5418.589,24511.041,40879.965,0.1602578333333333,0.26928625,0.4829838333333334,0.4515490833333333,2.04258675,3.4066637500000003
05/20/2023,11:50,144.252,133.898,219.321,39.484,38.412,40.162,119.776,119.213,120.169,650.393,463.337,679.702,823.654,817.342,847.662,681.126,459.818,2702.783,684.377,660.419,691.518,1022.227,1012.643,1037.454,2014.507,1883.69,2266.973,342.081,365.628,319.188,1621.859,927.009,1993.096,7278.053,5846.786,9430.109,2237.712,2163.266,2399.948,16179.326,15422.03,16549.711,3586.19,3527.79,3667.157,3712.189,117.859,31470.797,2710.317,2143.603,2956.991,11486.42,7321.852,16697.246,5124.179,4552.276,5342.625,1776.218,1565.452,2193.418,1805.822,1721.709,1933.992,1849.339,1683.032,2045.825,2543.737,2457.794,2669.812,986.081,521.946,1341.207,549.775,454.317,1036.066,1920.47,3091.333,5893.014,5790.404,29220.567000000003,45915.788,0.1600391666666666,0.2576110833333332,0.4910845,0.4825336666666667,2.4350472500000007,3.826315666666667
05/20/2023,11:55,218.526,134.358,254.103,115.829,38.129,159.596,119.794,119.55,120.15,470.999,462.67,525.612,1584.254,824.475,4705.856,652.762,461.064,2697.833,783.547,667.561,1007.068,1024.399,1016.729,1044.168,1830.799,1811.031,1876.382,382.524,431.819,359.23,1758.057,1677.047,1882.121,6748.417,4586.074,9054.074,2253.102,2118.164,2551.417,16514.479,16447.27,16558.068,3626.813,3569.781,3931.949,118.097,117.736,118.758,2403.368,1299.625,2889.987,9384.965,7391.838,16246.68,5253.428,4860.562,5798.781,1954.255,1756.531,2211.054,1927.033,1860.419,1979.182,1779.085,1632.015,2339.425,2425.075,2353.488,2573.701,532.948,525.975,569.59,505.311,435.542,523.503,2172.781,4013.605,5510.42,5709.348,22674.608000000004,40080.762,0.1810650833333333,0.3344670833333333,0.4592016666666667,0.4757789999999999,1.889550666666667,3.3400635
05/20/2023,12:00,235.612,234.024,237.613,137.669,135.291,140.051,119.559,119.231,119.814,528.938,526.265,542.756,1263.583,828.586,1619.097,554.648,460.401,2696.977,714.739,659.611,1002.812,1020.521,1013.235,1031.158,1920.772,1821.392,2418.545,425.412,449.861,415.066,1670.072,921.874,2493.674,6367.621,4862.5,8510.274,2422.384,2252.93,2866.505,16737.475,16383.913,16965.875,3745.556,3742.849,3748.114,118.459,118.213,118.822,1829.266,1286.9,2143.578,13300.573,7488.576,16776.871,5120.404,4660.159,5938.457,1838.55,1788.335,1893.495,2086.035,1936.827,2311.793,1785.727,1671.657,1994.879,2656.137,2524.57,2937.072,523.016,517.177,530.689,531.915,496.651,1003.014,2074.162,3894.589,5820.586,5783.28,26257.212000000003,43829.829,0.1728468333333333,0.3245490833333333,0.4850488333333333,0.4819399999999999,2.1881010000000005,3.65248575
05/20/2023,12:05,232.874,231.544,234.606,72.641,38.584,136.092,119.318,118.704,119.841,1397.242,461.536,2834.428,1427.522,1420.664,1457.59,755.175,458.524,2699.51,750.547,655.735,973.189,1018.583,1010.161,1026.746,2009.645,1919.729,2074.651,422.624,434.606,412.26,3300.357,2251.836,3819.547,6037.335,4463.113,8542.86,2657.163,2508.79,2954.229,16383.465,16334.622,16444.693,3541.444,3430.701,3679.897,2507.911,118.136,33350.688,1894.868,1279.398,2159.276,8650.992,7424.68,9939.979,5157.845,4474.351,6180.236,2038.988,1804.624,2668.421,2120.453,2032.426,2284.242,1706.261,1663.641,1762.203,2961.832,2903.924,3042.807,580.547,513.876,1216.728,530.96,488.831,981.26,2271.862,4089.917,7119.266,6137.182000000001,25149.545999999995,44767.773,0.1893218333333333,0.3408264166666667,0.5932721666666667,0.5114318333333334,2.0957955,3.7306477499999993
05/20/2023,12:10,136.479,133.962,136.937,72.481,38.602,86.183,121.155,118.94,121.906,1049.96,620.971,3130.044,1446.91,1420.936,1469.097,663.152,459.068,2750.977,911.3,883.921,926.91,1166.341,1015.529,1306.174,2100.134,2035.644,2224.185,423.761,435.383,415.349,1977.569,1651.131,3395.203,6109.973,4786.988,8759.953,2546.019,2445.52,3021.105,16744.799,16410.424,18415.125,3435.978,3430.183,3439.752,669.973,117.082,13865.484,1932.705,1269.456,2076.795,13188.345,7602.354,16616.176,4806.588,4489.405,5397.08,1878.955,1716.891,2213.409,2078.176,2022.438,2159.588,1869.905,1750.536,2101.96,2896.539,2812.951,2956.908,1062.994,643.148,1516.12,491.214,444.976,980.171,2015.434,4070.002,6957.933000000001,6245.417,26936.046,46224.832,0.1679528333333333,0.3391668333333333,0.5798277500000002,0.5204514166666666,2.2446705,3.852069333333333
05/20/2023,12:15,136.638,135.868,137.265,85.631,84.843,86.456,121.272,120.46,121.642,541.186,378.632,619.19,1516.585,1443.024,1583.322,777.898,677.093,2958.369,1070.876,881.371,1239.013,1380.645,1224.965,1570.84,2152.121,2077.328,2185.635,394.642,438.278,380.578,1515.233,922.875,2069.0,6265.073,5215.44,9449.05,2388.957,2296.074,2496.653,16861.965,16831.748,16899.217,3506.109,3499.21,3510.854,8080.203,117.622,31883.49,1922.233,1265.196,2069.917,9182.748,7285.282,14754.844,4864.767,4492.832,5534.884,1934.156,1698.022,2210.006,2084.799,2021.036,2383.593,1945.438,1897.093,2201.53,2998.799,2791.263,3185.14,643.85,631.167,647.999,491.648,446.5,943.315,2070.794,4117.298,6762.982,6492.938,29684.864,49128.876,0.1725661666666666,0.3431081666666666,0.5635818333333334,0.5410781666666666,2.4737386666666668,4.094073
05/20/2023,12:20,136.659,135.918,136.96,85.387,84.276,86.465,121.443,120.742,121.633,379.292,377.181,383.444,983.027,725.06,1564.693,852.003,672.007,2954.257,896.783,872.986,914.758,1232.573,1224.309,1239.466,2175.568,1953.962,3378.122,389.716,427.474,373.912,1293.58,919.858,1988.474,5948.295,5033.79,8440.578,2494.502,2355.198,2894.598,16876.328,16827.152,16902.555,3505.881,3504.233,3507.878,123.239,118.922,179.659,2739.149,2049.81,3144.23,13554.759,7559.002,17089.766,4806.425,4479.898,5283.252,1762.83,1677.224,2179.242,1989.954,1930.928,2043.243,1854.196,1736.053,2264.662,3125.515,3002.187,3174.962,635.145,631.925,640.34,470.779,436.91,993.556,1899.489,3484.1400000000003,6577.157999999999,6433.273999999999,25531.678,43925.739,0.15829075,0.290345,0.5480964999999999,0.5361061666666666,2.1276398333333333,3.66047825
05/20/2023,12:25,136.77,136.418,137.283,85.33,84.432,86.055,121.461,121.16,121.733,378.787,377.661,382.044,726.242,720.498,750.671,937.311,669.829,2947.491,1048.142,882.02,1225.073,1317.708,1221.225,1560.323,2133.743,2077.538,2233.141,391.4,411.254,376.015,1668.01,1623.768,1754.222,6422.103,5104.444,9243.224,2330.156,2252.736,2492.062,16878.816,16866.109,16902.896,3456.017,3331.298,3507.441,3442.481,116.759,27955.496,3035.574,2960.929,3074.392,9765.694,7493.785,16891.572,4485.775,4475.525,4512.942,1803.54,1732.34,2222.704,2035.177,1925.575,2344.615,1865.26,1715.691,2203.179,3201.004,3059.941,3646.533,783.966,632.343,1457.258,475.468,436.768,981.332,1940.31,3274.28,6761.676,6450.435,26013.739,44440.44,0.1616925,0.2728566666666666,0.563473,0.53753625,2.1678115833333336,3.703370000000001
05/20/2023,12:30,136.82,136.141,137.21,104.647,84.011,205.798,121.494,120.942,121.87,388.772,377.139,628.886,724.494,717.546,745.461,616.559,468.159,2741.369,892.258,857.447,917.32,1283.332,1223.772,1546.84,2031.745,2004.34,2073.451,379.824,396.002,362.178,2413.062,1854.726,3352.314,6445.285,5111.607,8348.934,2335.271,2268.941,2442.267,16876.008,16801.93,16932.539,3331.632,3329.687,3333.625,3737.359,119.058,31346.789,2243.158,1292.627,2960.337,13112.723,7478.85,17220.984,5718.517,4482.553,6456.75,1942.562,1853.834,2045.685,2221.096,2062.052,2646.678,1798.945,1715.983,1918.258,3245.327,3149.41,3484.007,955.755,643.385,1451.985,517.522,431.386,1064.693,2079.382,3446.9080000000004,6558.102,6034.107,30513.338000000003,48631.837,0.1732818333333333,0.2872423333333334,0.5465085000000001,0.5028422499999999,2.5427781666666665,4.052653083333333
05/20/2023,12:35,137.103,136.527,137.56,187.05,183.234,194.409,121.767,120.933,122.207,599.78,590.563,623.376,913.135,719.598,1079.446,528.449,467.639,1965.658,1042.267,876.428,1223.417,1231.463,1223.508,1247.664,1903.169,1771.077,2001.492,377.362,426.246,346.812,2732.293,2381.727,3389.749,6314.35,5280.62,8457.713,2327.616,2237.507,2451.93,16898.176,16860.246,16922.824,3330.79,3329.423,3332.87,4016.485,119.267,31317.496,1795.584,1308.758,2161.046,11163.068,7493.229,16879.504,5271.794,4493.768,6411.496,2083.372,1908.812,2476.112,2168.607,2060.574,2625.54,1986.678,1800.447,2122.54,3195.986,3121.29,3278.019,627.638,520.161,647.069,543.955,492.577,553.834,2220.475,3580.871,6741.202,6074.206,28728.579,47345.333,0.1850395833333333,0.2984059166666666,0.5617668333333333,0.5061838333333333,2.3940482500000004,3.945444416666666
05/20/2023,12:40,226.405,137.61,258.497,128.379,38.998,184.802,123.067,122.134,123.444,452.058,383.755,595.673,918.411,867.312,983.969,833.262,472.816,2774.925,896.659,871.801,914.328,1381.9,1226.728,1567.534,1803.261,1772.105,1860.948,379.56,417.982,362.567,2208.75,1672.428,3601.674,6094.023,5109.24,8377.787,2238.361,2188.989,2392.968,16666.668,16394.939,16922.893,3332.657,3328.896,3335.131,122.625,119.158,169.237,1794.395,1261.599,2104.832,11926.549,7602.648,17069.74,5074.941,4859.407,5212.248,1850.603,1776.512,1932.625,2017.156,1890.328,2373.373,1849.064,1779.743,1939.933,3062.542,2890.784,3232.698,669.442,521.693,1358.187,566.988,493.535,1084.874,2077.0080000000003,3438.1939999999995,6214.52,6302.587,24921.034,42953.343,0.173084,0.2865161666666666,0.5178766666666667,0.5252155833333334,2.0767528333333334,3.57944525
05/20/2023,12:45,238.818,236.157,241.225,39.475,38.478,40.128,122.725,121.688,123.226,381.664,377.808,386.05,868.287,860.669,892.311,704.879,472.573,2768.022,1063.522,892.586,1220.615,1226.813,1027.206,1244.169,1936.2,1838.521,2385.91,399.342,432.65,361.379,1860.578,1696.518,2161.897,5640.44,4780.639,7840.763,2255.65,2149.452,2556.373,16466.625,16437.244,16494.371,3392.443,3330.009,3429.732,120.957,120.271,129.28,1763.035,1269.47,2092.841,11890.257,7830.229,17327.555,4590.136,4485.578,4862.508,1921.831,1822.551,2302.081,1961.992,1880.254,2119.197,1814.706,1674.562,2330.842,3149.834,2986.717,3273.831,897.991,529.907,1355.729,463.478,164.249,544.429,2160.649,3352.346,6531.219999999999,6002.048000000001,24266.144,42312.40699999999,0.1800540833333333,0.2793621666666667,0.5442683333333334,0.5001706666666668,2.0221786666666666,3.526033916666666
